FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
902808|Counselor|Populated Place|NM|35|Sandoval|043|361233N|1072728W|36.2091806|-107.4578264|||||2142|7027|Counselor|11/13/1980|
902809|Coyote Canyon|Valley|NM|35|McKinley|031|354635N|1083706W|35.7764065|-108.6184155|354320N|1083527W|35.7222412|-108.5909145|1865|6119|Coyote Canyon|11/13/1980|
902810|Crownpoint|Populated Place|NM|35|McKinley|031|354041N|1080904W|35.6780769|-108.1511785|||||2128|6982|Crownpoint|11/13/1980|03/21/2008
902811|Crystal Creek|Stream|NM|35|San Juan|045|360248N|1090156W|36.0466753|-109.0323176|360503N|1085121W|36.0841759|-108.8559236|2221|7287|Sonsela Buttes|11/13/1980|
902812|Dalton Pass|Gap|NM|35|McKinley|031|353854N|1081941W|35.6483544|-108.3281283|||||2250|7382|Dalton Pass|11/13/1980|
902813|Defiance|Populated Place|NM|35|McKinley|031|352926N|1085347W|35.4905783|-108.8964767|||||1941|6368|Manuelito|11/13/1980|
902814|Defiance Draw|Valley|NM|35|McKinley|031|352849N|1085517W|35.4803006|-108.9214772|353926N|1085709W|35.6572408|-108.9525903|1924|6312|Manuelito|11/13/1980|
902815|Dennison Place|Populated Place|NM|35|Santa Fe|049|351518N|1060301W|35.2550423|-106.0502999|||||2000|6562|Captain Davis Mountain|11/13/1980|
902816|Divide Trading Post|Locale|NM|35|McKinley|031|353824N|1090007W|35.6400187|-109.0020359|||||2108|6916|Window Rock|11/13/1980|
902817|Dowa Yalanne|Summit|NM|35|McKinley|031|350310N|1084732W|35.0528111|-108.7923046|||||2196|7205|Zuni|11/13/1980|
902818|Edgewood|Populated Place|NM|35|Santa Fe|049|350341N|1061129W|35.0614358|-106.1914141|||||2026|6647|Edgewood|11/13/1980|03/21/2008
902819|El Dado|Populated Place|NM|35|McKinley|031|353056N|1073102W|35.5155835|-107.5172744|||||2012|6601|El Dado|11/13/1980|
902820|El Duende|Populated Place|NM|35|Rio Arriba|039|360427N|1060712W|36.0741889|-106.120024|||||1736|5695|San Juan Pueblo|11/13/1980|01/29/2011
902821|El Tintero|Summit|NM|35|McKinley|031|352001N|1075631W|35.3336431|-107.9420052|||||2194|7198|Bluewater|11/13/1980|
902822|French Lake|Lake|NM|35|Colfax|007|363036N|1045338W|36.5100258|-104.8937923|||||1944|6378|Cimarron|11/13/1980|06/24/2011
902823|Galestina Canyon|Valley|NM|35|McKinley|031|350310N|1084908W|35.0528109|-108.8189717|345528N|1083637W|34.9244822|-108.6103537|1923|6309|Zuni|11/13/1980|
902824|Galisteo Grant|Civil|NM|35|Santa Fe|049|352313N|1055708W|35.3869835|-105.9522428|||||1832|6010|Galisteo|11/13/1980|
902825|Gallup|Populated Place|NM|35|McKinley|031|353141N|1084433W|35.5280783|-108.7425843|||||1985|6512|Gallup East|11/13/1980|03/21/2008
902826|Johnson Trading Post|Locale|NM|35|Sandoval|043|355319N|1070943W|35.888631|-107.1619869|||||2040|6693|Johnson Trading Post|11/13/1980|
902828|La Ceja|Ridge|NM|35|Sandoval|043|352410N|1064844W|35.4028128|-106.812256|||||1987|6519|Cerro Conejo|11/13/1980|
902829|Loma Barbon|Summit|NM|35|Sandoval|043|352135N|1063744W|35.3597596|-106.6289174|||||1748|5735|Loma Machete|11/13/1980|
902830|Long Lake|Lake|NM|35|San Juan|045|360020N|1085001W|36.0055678|-108.8335035|||||2728|8950|Narbona Pass|11/13/1980|06/24/2011
902831|Manuelito|Populated Place|NM|35|McKinley|031|352519N|1085938W|35.4219675|-108.9939784|||||1908|6260|Manuelito|11/13/1980|
902832|Mariano Lake|Reservoir|NM|35|McKinley|031|353509N|1081846W|35.5857707|-108.3128963|||||2173|7129|Mariano Lake|11/13/1980|06/24/2011
902833|Mentmore|Populated Place|NM|35|McKinley|031|353051N|1085044W|35.5141892|-108.8456424|||||1959|6427|Gallup West|11/13/1980|
902834|Mexican Springs|Populated Place|NM|35|McKinley|031|354734N|1084937W|35.7927939|-108.8270322|||||1968|6457|Tohatchi|11/13/1980|03/21/2008
902835|Naschitti Wash|Stream|NM|35|San Juan|045|360536N|1083411W|36.0933438|-108.5698046|360033N|1084833W|36.0091778|-108.8092548|1699|5574|Grey Hill Spring|11/13/1980|
902836|Oak Spring|Spring|NM|35|San Juan|045|360654N|1085050W|36.1150087|-108.8473125|||||2415|7923|Narbona Pass|11/13/1980|
902837|Ojo Encino|Spring|NM|35|McKinley|031|355643N|1072040W|35.9451929|-107.3443916|||||2071|6795|Ojo Encino Mesa|11/13/1980|04/19/2011
902838|Owl Spring|Spring|NM|35|San Juan|045|360550N|1085048W|36.0972313|-108.8467567|||||2482|8143|Narbona Pass|11/13/1980|
902839|Pinedale|Populated Place|NM|35|McKinley|031|353614N|1082649W|35.6039104|-108.447021|||||2138|7014|Pinedale|11/13/1980|
902840|Pueblo Alto Trading Post|Locale|NM|35|McKinley|031|355728N|1073438W|35.9577959|-107.5772739|||||1996|6548|Pueblo Alto Trading Post|11/13/1980|
902841|Red Lake|Reservoir|NM|35|McKinley|031|355542N|1090227W|35.9284297|-109.0408581|||||2156|7073|Buell Park|11/13/1980|06/24/2011
902842|Red Rock State Park|Park|NM|35|McKinley|031|353240N|1083631W|35.5444667|-108.608692|||||2049|6722|Church Rock|08/31/1992|
902843|Rehoboth|Populated Place|NM|35|McKinley|031|353144N|1083917W|35.5289115|-108.6548043|||||2006|6581|Gallup East|11/13/1980|
902844|Seven Lakes|Populated Place|NM|35|McKinley|031|354705N|1075608W|35.7847424|-107.9356169|||||1994|6542|Seven Lakes|11/13/1980|
902845|Smith Lake|Populated Place|NM|35|McKinley|031|353120N|1080823W|35.5222469|-108.1397888|||||2213|7260|Hosta Butte|11/13/1980|
902846|Standing Rock|Populated Place|NM|35|McKinley|031|354811N|1082139W|35.8030736|-108.3609078|||||1930|6332|Standing Rock|11/13/1980|
902847|Star Lake Trading Post|Locale|NM|35|McKinley|031|355347N|1072723W|35.8964082|-107.4564374|||||2055|6742|Star Lake|11/13/1980|
902848|Thieving Rock|Summit|NM|35|San Juan|045|365756N|1083052W|36.9655524|-108.5145316|||||1913|6276|Palmer Mesa|11/13/1980|
902849|Tohatchi|Populated Place|NM|35|McKinley|031|355132N|1084541W|35.8589039|-108.7614749|||||1965|6447|Tohatchi|11/13/1980|04/15/2011
902850|Tohlakai Trading Post|Locale|NM|35|McKinley|031|353930N|1084610W|35.6583529|-108.7695301|||||1978|6489|Twin Lakes|11/13/1980|
902851|Torreon Wash|Stream|NM|35|Sandoval|043|353740N|1071408W|35.6278047|-107.2356008|360322N|1071530W|36.056127|-107.2583773|1821|5974|Arroyo Empedrado|11/13/1980|
902852|Tuntsa Wash|Stream|NM|35|San Juan|045|361714N|1084025W|36.2872286|-108.6736975|360606N|1085153W|36.1016755|-108.8648129|1677|5502|Newcomb|11/13/1980|
902853|Vanderwagen|Populated Place|NM|35|McKinley|031|351626N|1084517W|35.2739172|-108.7548056|||||2179|7149|Vanderwagen|11/13/1980|
902854|Whitehorse|Populated Place|NM|35|McKinley|031|354840N|1074452W|35.8111316|-107.7478341|||||2040|6693|Whitehorse|11/13/1980|
902855|Yellow Butte|Summit|NM|35|San Juan|045|365117N|1084318W|36.8547193|-108.7217569|||||1569|5148|Shiprock|11/13/1980|
902856|Zilditloi Mountain|Summit|NM|35|McKinley|031|355412N|1090025W|35.9033455|-109.0070381|||||2604|8543|Buell Park|11/13/1980|
902857|Zuni|Populated Place|NM|35|McKinley|031|350410N|1085054W|35.0694768|-108.8484168|||||1917|6289|Zuni|11/13/1980|
902858|Zuni Pueblo Grant|Civil|NM|35|McKinley|031|350240N|1084723W|35.0444779|-108.7898045|||||2186|7172|Zuni|11/13/1980|
902859|Manuelito Spring|Spring|NM|35|McKinley|031|354900N|1084302W|35.8166829|-108.7173071|||||1880|6168|Chuska Lake|04/01/1991|04/15/2011
902860|Georgetown Tank|Reservoir|NM|35|Grant|017|325014N|1080019W|32.8372969|-108.0053043|||||2039|6690|Santa Rita Mine|12/01/1991|06/24/2011
902861|Eighteen Tank|Reservoir|NM|35|Grant|017|324933N|1080107W|32.8259458|-108.0185575|||||2080|6824|Santa Rita Mine|12/01/1991|06/24/2011
902862|Shingle Well|Well|NM|35|Grant|017|325147N|1080123W|32.8631303|-108.0230959|||||1925|6316|Santa Rita Mine|12/01/1991|
902863|Milk Ranch Spring|Spring|NM|35|Grant|017|325136N|1080241W|32.8599122|-108.0446412|||||2079|6821|Santa Rita Mine|12/01/1991|04/19/2011
902864|Oscar Tank|Reservoir|NM|35|Grant|017|325230N|1080108W|32.874924|-108.0188305|||||1962|6437|Santa Rita Mine|12/01/1991|07/13/2011
902865|Fierro Well|Well|NM|35|Grant|017|325107N|1080107W|32.8520194|-108.0186512|||||1951|6401|Santa Rita Mine|12/01/1991|
902866|Crumbley Ranch|Locale|NM|35|Grant|017|325008N|1080705W|32.8356302|-108.118099|||||1977|6486|Santa Rita Mine|12/01/1991|
902867|Flat Tank|Reservoir|NM|35|Grant|017|324852N|1080722W|32.8143688|-108.1227057|||||1966|6450|Santa Rita Mine|12/01/1991|06/24/2011
902868|Fierro Spring|Spring|NM|35|Grant|017|325200N|1080418W|32.866741|-108.0717087|||||2123|6965|Santa Rita Mine|12/01/1991|
902869|Mantoya Tank|Reservoir|NM|35|Grant|017|325117N|1080703W|32.8546677|-108.1173887|||||2074|6804|Santa Rita Mine|12/01/1991|06/24/2011
902870|Brunner Canyon|Valley|NM|35|Grant|017|325032N|1075810W|32.8422975|-107.969483|325032N|1080055W|32.8422974|-108.0153176|1825|5987|San Lorenzo|10/01/1992|
902871|Little Shingle Spring|Spring|NM|35|Grant|017|325225N|1080410W|32.873612|-108.0694166|||||2161|7090|Santa Rita Mine|10/01/1992|04/19/2011
902872|Milkranch Spring|Spring|NM|35|Grant|017|325135N|1080242W|32.8597968|-108.045041|||||2081|6827|Santa Rita Mine|10/01/1992|
902873|Oscar Canyon|Valley|NM|35|Grant|017|325125N|1080004W|32.8570194|-108.0011506|325310N|1080227W|32.8861853|-108.0408745|1863|6112|Santa Rita Mine|10/01/1992|
902874|Santa Rita Mine|Mine|NM|35|Grant|017|324737N|1080419W|32.7936868|-108.0719859|||||1732|5682|Santa Rita Mine|10/01/1992|
902875|Continental Mine|Mine|NM|35|Grant|017|325042N|1080532W|32.8450746|-108.0922649|||||2000|6562|Santa Rita Mine|10/01/1992|
902876|A Four Mountain|Summit|NM|35|Grant|017|325607N|1081500W|32.9353496|-108.2500487|||||2415|7923|Twin Sisters|08/31/1992|
902877|Arroyo del Perro del Oeste|Stream|NM|35|Rio Arriba|039|361420N|1061212W|36.2389083|-106.2033587|361519N|1061419W|36.2552778|-106.2386111|1860|6102|Medanales|11/13/1980|
902880|Canada Bonita|Stream|NM|35|San Miguel|047|351307N|1052624W|35.2186593|-105.4400102|351317N|1052657W|35.2213889|-105.4491667|1934|6345|Aurora|11/13/1980|
902881|Canada de la Cueva|Valley|NM|35|Rio Arriba|039|361913N|1064941W|36.3202937|-106.8280948|361906N|1064500W|36.3183333|-106.75|2138|7014|French Mesa|11/13/1980|
902882|Canada de Olguin|Stream|NM|35|Rio Arriba|039|362752N|1060506W|36.4644627|-106.0850208|362813N|1060532W|36.4702778|-106.0922222|2171|7123|La Madera|11/13/1980|
902884|Cano Canyon|Valley|NM|35|Rio Arriba|039|362937N|1061559W|36.4936277|-106.2664147|363228N|1061753W|36.5411111|-106.2980556|2592|8504|Mogote Peak|11/13/1980|
902886|Canon de las Palas|Valley|NM|35|Torrance|057|344407N|1062049W|34.7353354|-106.3469649|344215N|1062417W|34.7042251|-106.4047424|2149|7050|Torreon|11/13/1980|06/02/2006
902887|Canon de Torreon|Valley|NM|35|Torrance|057|344232N|1062219W|34.7089472|-106.3719646|344612N|1062505W|34.7700564|-106.4180765|2234|7329|Torreon|11/13/1980|01/07/2008
902890|Canon Colorado|Valley|NM|35|Torrance|057|343737N|1061811W|34.6270049|-106.3030741|343755N|1062616W|34.6320047|-106.4377973|2006|6581|Torreon|11/13/1980|
902891|Canon Lee|Valley|NM|35|Mora|033|355930N|1042510W|35.9917014|-104.4194274|360125N|1042638W|36.0236454|-104.4438724|1742|5715|Canon Las Cuevas|11/13/1980|
902892|Canon Sapato|Valley|NM|35|Torrance|057|343555N|1061549W|34.5986724|-106.2636289|343532N|1061915W|34.5922222|-106.3208333|1968|6457|Punta de Agua|08/31/1992|
902894|Chavez Canyon|Valley|NM|35|Socorro|053|335534N|1070225W|33.9261764|-107.040311|335600N|1070655W|33.9333333|-107.1152778|1811|5942|Molino Peak|11/13/1980|
902895|Copper Flat|Flat|NM|35|Grant|017|324825N|1080717W|32.8070196|-108.1214322|||||1939|6361|Santa Rita Mine|11/13/1980|02/18/2011
902896|Dry Gavilan Creek|Stream|NM|35|Grant|017|324146N|1074552W|32.6961904|-107.7644762|324356N|1074322W|32.7323006|-107.7228089|1768|5800|Dwyer|11/13/1980|
902897|Arroyo Vegoso|Valley|NM|35|San Miguel|047|351923N|1052524W|35.3231013|-105.4233441|352321N|1053210W|35.3892097|-105.5361246|1803|5915|Sena|08/31/1992|
902898|Gooseberry|Area|NM|35|Sierra|051|330235N|1074629W|33.043127|-107.7747573|||||2147|7044|Victorio Park|11/13/1980|
902899|Hell Roaring Mesa|Summit|NM|35|Catron|003|335415N|1090007W|33.9042188|-109.0020185|||||2595|8514|Escudilla Mountain|11/13/1980|
902900|Hog Camp Canyon|Valley|NM|35|Grant|017|330833N|1085200W|33.1425658|-108.8667277|330639N|1085307W|33.1108995|-108.885339|1621|5318|Moon Ranch|11/13/1980|
902901|Indian Trail Canyon|Valley|NM|35|Chaves|005|323548N|1050545W|32.5967718|-105.0958084|323420N|1050842W|32.5723282|-105.1449745|1729|5673|Bullis Spring Ranch|11/13/1980|
902903|Kerr Canyon|Valley|NM|35|Otero|035|325348N|1054420W|32.8967589|-105.738872|325258N|1054556W|32.8828697|-105.7655384|2587|8487|Cloudcroft|11/13/1980|
902904|Knowles School|School|NM|35|Union|059|363830N|1030211W|36.6416667|-103.0363889|||||1447|4747|Moses|11/13/1980|
902910|Macho Creek|Stream|NM|35|Grant|017|324112N|1074727W|32.6866667|-107.7908333|324155N|1074500W|32.6986111|-107.75|1713|5620|Dwyer|11/13/1980|
902911|North Seco Creek|Stream|NM|35|Sierra|051|330553N|1073739W|33.098127|-107.6275328|330715N|1075043W|33.1209047|-107.8453152|1768|5800|Apache Peak|08/31/1992|
902912|Old Government Trail|Trail|NM|35|Sierra|051|325659N|1074722W|32.949795|-107.7894792|||||2824|9265|Hillsboro Peak|11/13/1980|
902913|Palo Duroso|Valley|NM|35|San Miguel|047|351450N|1051805W|35.247336|-105.30138|351501N|1051814W|35.250245|-105.303998|1744|5722|San Juan|11/13/1980|02/05/2009
902915|Poison Spring Canyon|Valley|NM|35|Otero|035|325928N|1053524W|32.9912042|-105.5899854|330117N|1053633W|33.021481|-105.6091525|2351|7713|Bell Canyon|11/13/1980|
902917|Powerline Canyon|Valley|NM|35|Grant|017|322937N|1083122W|32.4936926|-108.5228281|322955N|1082951W|32.4986925|-108.4975498|1783|5850|Gold Hill|11/13/1980|
902920|Pueblo Arroyo|Stream|NM|35|Rio Arriba|039|361250N|1060252W|36.2139107|-106.0478002|361252N|1055941W|36.2144669|-105.9947437|1827|5994|Lyden|11/13/1980|
902922|Stallings Tank|Reservoir|NM|35|Socorro|053|335959N|1071931W|33.999786|-107.3253145|||||2102|6896|Squaw Peak|11/13/1980|
902924|Valle Grande Trail|Trail|NM|35|Rio Arriba|039|363020N|1061300W|36.5055556|-106.2166667|||||2686|8812|Canon Plaza|11/13/1980|
902925|Valle Grande Truck Trail|Trail|NM|35|Rio Arriba|039|362905N|1061227W|36.4847222|-106.2075|||||2696|8845|Valle Grande Peak|11/13/1980|
902926|A Camp|Locale|NM|35|Colfax|007|364312N|1050415W|36.7200319|-105.070835|||||2341|7680|Abreu Canyon|11/13/1980|
902927|A Strozzi Ranch|Locale|NM|35|Socorro|053|340719N|1070619W|34.1220094|-107.1053123|||||1791|5876|Water Canyon|11/13/1980|
902928|A-L Peak|Summit|NM|35|Socorro|053|335440N|1072746W|33.9111742|-107.4628154|||||2940|9646|Mount Withington|11/13/1980|
902929|A-L Spring|Spring|NM|35|Socorro|053|335634N|1072728W|33.94267|-107.4576992|||||2302|7552|Mount Withington|11/13/1980|04/19/2011
902930|Abbe Spring|Spring|NM|35|Socorro|053|341915N|1072246W|34.3208943|-107.3794833|||||2039|6690|Indian Spring Canyon|11/13/1980|
902931|Abbe Spring Canyon|Valley|NM|35|Socorro|053|342234N|1072244W|34.3761713|-107.3789278|341639N|1072223W|34.2775618|-107.3730943|1883|6178|Puertecito|11/13/1980|
902932|Abbott Lake|Reservoir|NM|35|Harding|021|361018N|1042002W|36.1716985|-104.3338705|||||1770|5807|Abbott Lake|11/13/1980|
902933|Abeyta Canyon|Valley|NM|35|San Miguel|047|353342N|1051447W|35.5617105|-105.2463974|353717N|1051757W|35.6214312|-105.2991768|1950|6398|Las Vegas|11/13/1980|
902934|Abeyta Trujillo Ditch|Canal|NM|35|Rio Arriba|039|361324N|1062154W|36.2233517|-106.3650301|||||1835|6020|Abiquiu|11/13/1980|
902935|Abiquiu Creek|Stream|NM|35|Rio Arriba|039|361245N|1061926W|36.2125187|-106.3239176|360410N|1062359W|36.0694646|-106.3997533|1817|5961|Abiquiu|11/13/1980|
902936|Able Seep|Spring|NM|35|Eddy|015|320853N|1043729W|32.1479228|-104.624716|||||1676|5499|Serpentine Bends|11/13/1980|04/19/2011
902937|Abo|Populated Place|NM|35|Torrance|057|342721N|1061959W|34.4558977|-106.3330712|||||1873|6145|Abo|11/13/1980|
902938|Abo Arroyo|Arroyo|NM|35|Socorro|053|343143N|1064645W|34.5286736|-106.7791931|343026N|1061524W|34.5072858|-106.2566825|1449|4754|Veguita|11/13/1980|
902939|Abo Canyon|Valley|NM|35|Socorro|053|342732N|1063031W|34.4589536|-106.5086295|342538N|1062515W|34.4272872|-106.4208496|1649|5410|Becker|11/13/1980|
902940|Abo Mine|Mine|NM|35|Torrance|057|342524N|1062419W|34.4233983|-106.4052937|||||1792|5879|Scholle|11/13/1980|
902941|Abo Spring|Spring|NM|35|Socorro|053|342551N|1062601W|34.4308982|-106.4336277|||||1757|5764|Scholle|11/13/1980|
902942|Abo State Monument|Pillar|NM|35|Torrance|057|342700N|1062228W|34.4500646|-106.3744606|||||1838|6030|Abo|11/13/1980|
902943|Abo Well|Well|NM|35|Torrance|057|342811N|1062310W|34.4697865|-106.3861279|||||1901|6237|Scholle|11/13/1980|
902944|Abreu Canyon|Valley|NM|35|Colfax|007|364055N|1050247W|36.681977|-105.0463907|364322N|1050631W|36.7227778|-105.1086111|2256|7401|Abreu Canyon|11/13/1980|
902945|Abuelo|Populated Place|NM|35|Mora|033|355642N|1052139W|35.9450345|-105.3608465|||||2310|7579|Mora|11/13/1980|
902946|Sandia Preparatory School|School|NM|35|Bernalillo|001|350901N|1063703W|35.1503224|-106.6175254|||||1534|5033|Alameda|08/31/1992|
902947|Acequia de los Pinos|Canal|NM|35|Santa Fe|049|354011N|1055831W|35.6697531|-105.9752996|||||2073|6801|Santa Fe|11/13/1980|
902948|Acequia de Alamo|Canal|NM|35|Santa Fe|049|355438N|1060643W|35.9105803|-106.1119686|||||1689|5541|Espanola|11/13/1980|
902949|Acequia del Bodo Juan Paiz|Canal|NM|35|Guadalupe|019|351140N|1050317W|35.1944956|-105.0547216|||||1587|5207|Dilia|11/13/1980|
902950|Acequia de Abajo de el Valle|Canal|NM|35|Taos|055|360644N|1054352W|36.1122475|-105.7311273|||||2378|7802|El Valle|11/13/1980|
902951|Acequia de Anton Chico|Canal|NM|35|Guadalupe|019|351148N|1050815W|35.1967174|-105.1375019|||||1586|5203|Anton Chico|11/13/1980|
902952|Acequia de Atalaya|Canal|NM|35|Taos|055|363221N|1053921W|36.5391904|-105.6558442|||||2120|6955|Arroyo Hondo|11/13/1980|
902953|Acequia de Avago la Loma|Canal|NM|35|Taos|055|362001N|1053532W|36.3336372|-105.5922343|||||2150|7054|Ranchos De Taos|11/13/1980|
902955|Acequia de Juan Manuel|Canal|NM|35|Taos|055|362810N|1053450W|36.4694703|-105.580566|||||2223|7293|Taos|11/13/1980|
902956|Acequia de los Ranchitos|Canal|NM|35|Guadalupe|019|351208N|1050953W|35.2022726|-105.1647251|||||1595|5233|Anton Chico|11/13/1980|
902957|Acequia de Manuel Andres Trujillo|Canal|NM|35|Taos|055|362758N|1053641W|36.4661362|-105.6114|||||2192|7192|Taos|11/13/1980|
902958|Acequia de Ojo Sarco|Canal|NM|35|Rio Arriba|039|360456N|1054329W|36.0822479|-105.7247386|||||2545|8350|El Valle|11/13/1980|
902959|Acequia de Tecolotito|Canal|NM|35|San Miguel|047|351350N|1050926W|35.2306052|-105.1572251|||||1606|5269|Anton Chico|11/13/1980|
902960|Acequia del Jaral|Canal|NM|35|Rio Arriba|039|361855N|1060938W|36.315297|-106.1605796|||||2021|6630|El Rito|11/13/1980|06/21/2011
902961|Acequia del Camino|Canal|NM|35|Rio Arriba|039|362129N|1061231W|36.3580738|-106.208636|||||2147|7044|El Rito|11/13/1980|
902962|Acequia del Hormigoso|Canal|NM|35|Guadalupe|019|351204N|1050930W|35.2011615|-105.158336|||||1598|5243|Anton Chico|11/13/1980|
902963|Acequia del Llano de la Yegua|Canal|NM|35|Taos|055|360835N|1053921W|36.1430817|-105.6558484|||||2522|8274|Penasco|11/13/1980|
902964|Acequia del Llano de San Miguel|Canal|NM|35|Rio Arriba|039|360520N|1054330W|36.0889145|-105.7250162|||||2476|8123|El Valle|11/13/1980|
902965|Acequia del Madre|Canal|NM|35|Rio Arriba|039|361945N|1061027W|36.3291856|-106.1741909|||||2056|6745|El Rito|11/13/1980|
902966|Acequia del Monte|Canal|NM|35|Rio Arriba|039|362100N|1061239W|36.3500182|-106.2108583|||||2143|7031|El Rito|11/13/1980|
902967|Acequia del Sur del Canon|Canal|NM|35|Taos|055|362247N|1053339W|36.3797489|-105.5608443|||||2164|7100|Taos|11/13/1980|
902968|Acequia Indios|Canal|NM|35|Santa Fe|049|355316N|1060308W|35.8878033|-106.0522455|||||1749|5738|Espanola|11/13/1980|
902969|Acequia Llano Quemado|Canal|NM|35|Taos|055|362154N|1053744W|36.3650252|-105.6289013|||||2102|6896|Taos SW|11/13/1980|
902970|Acequia Madre de Llano San Juan|Canal|NM|35|Taos|055|360823N|1054023W|36.1397481|-105.6730708|||||2477|8127|Penasco|11/13/1980|
902971|Acequia Madre de Santa Barbara|Canal|NM|35|Taos|055|360938N|1054022W|36.1605813|-105.6727928|||||2395|7858|Penasco|11/13/1980|
902972|Acequia Madre del Prado|Canal|NM|35|Taos|055|362501N|1053550W|36.4169701|-105.5972336|||||2099|6886|Taos|11/13/1980|
902974|Acequia Madre del Pueblo|Canal|NM|35|Taos|055|362529N|1053310W|36.424749|-105.5527881|||||2156|7073|Taos|11/13/1980|
902975|Acequia Madre del Rio Chiquito|Canal|NM|35|Taos|055|362056N|1053558W|36.3489148|-105.5994565|||||2149|7050|Ranchos De Taos|11/13/1980|
902976|Acequia Madre School|School|NM|35|Santa Fe|049|354049N|1055544W|35.6803088|-105.9289099|||||2158|7080|Santa Fe|11/13/1980|
902977|Acequia Medio|Canal|NM|35|Rio Arriba|039|362039N|1061147W|36.3441851|-106.1964135|||||2111|6926|El Rito|11/13/1980|
902978|Acequia Monte|Canal|NM|35|Taos|055|360758N|1054057W|36.1328036|-105.6825154|||||2499|8199|Penasco|11/13/1980|
902979|Achinson Ranch|Locale|NM|35|Torrance|057|341748N|1055602W|34.2967356|-105.9338944|||||1967|6453|Progresso SW|11/13/1980|
902980|Acoma Pueblo Indian Land|Area|NM|35|Cibola|006|351004N|1074319W|35.1678159|-107.7219997|||||2436|7992|Lobo Springs|11/13/1980|
902981|Acoma Elementary School|School|NM|35|Bernalillo|001|350546N|1063102W|35.0961579|-106.5172451|||||1703|5587|Albuquerque East|08/31/1992|
902982|Acoma Valley|Valley|NM|35|Cibola|006|345755N|1073103W|34.9653228|-107.517548|345511N|1073550W|34.9197222|-107.5972222|1851|6073|Acoma Pueblo|11/13/1980|
902983|Acrey Lake|Lake|NM|35|Eddy|015|322300N|1044817W|32.3833014|-104.8045897|||||1620|5315|Texas Hill|11/13/1980|06/24/2011
902984|Adair Canyon|Valley|NM|35|Catron|003|334852N|1085518W|33.8144975|-108.9217364|334516N|1085644W|33.7544444|-108.9455556|2122|6962|Luna|11/13/1980|
902985|Adair Spring|Spring|NM|35|Catron|003|334633N|1085624W|33.7758088|-108.9399116|||||2203|7228|Luna|11/13/1980|04/19/2011
902986|Adam Hoague Lake|Lake|NM|35|Catron|003|332538N|1083608W|33.4272537|-108.602123|||||2571|8435|Negrito Mountain|11/13/1980|06/24/2011
902987|Adams Canyon|Valley|NM|35|Catron|003|332812N|1080151W|33.4700658|-108.0308811|332647N|1075813W|33.4464557|-107.9703235|2152|7060|Spring Canyon|11/13/1980|
902988|Adams Lake|Lake|NM|35|Colfax|007|365343N|1050811W|36.8953697|-105.1363758|||||2650|8694|The Wall|11/13/1980|06/24/2011
902989|Adams Shaft|Mine|NM|35|Grant|017|325022N|1080545W|32.8395191|-108.0958761|||||2121|6959|Santa Rita Mine|11/13/1980|
902990|Adobe Canyon|Valley|NM|35|Catron|003|331550N|1081022W|33.2639577|-108.1728259|331752N|1081245W|33.2977778|-108.2125|1846|6056|Burnt Corral Canyon|11/13/1980|
902991|Adobe Canyon|Valley|NM|35|Catron|003|331343N|1081516W|33.2286794|-108.2544947|331528N|1081540W|33.2578456|-108.2611617|1727|5666|Little Turkey Park|11/13/1980|
902992|Adobe Headquarters|Locale|NM|35|Catron|003|333337N|1075351W|33.5603427|-107.8975455|||||2249|7379|Indian Peaks East|11/13/1980|
902993|Adobe Spring|Spring|NM|35|Catron|003|331612N|1081056W|33.2700685|-108.1822708|||||1896|6220|Burnt Corral Canyon|11/13/1980|
902994|Adobe Tank|Reservoir|NM|35|Catron|003|331517N|1081526W|33.2548002|-108.2571036|||||1898|6227|Woodland Park|11/13/1980|06/24/2011
902995|Adobe Tank|Reservoir|NM|35|Catron|003|331721N|1081223W|33.2892249|-108.2064874|||||2051|6729|Burnt Corral Canyon|11/13/1980|06/24/2011
902996|Adolpho Tank|Reservoir|NM|35|Socorro|053|341401N|1063635W|34.2335716|-106.609656|||||1807|5928|Sierra Larga North|11/13/1980|06/24/2011
902997|Aeroplane Mesa|Summit|NM|35|Catron|003|332250N|1082551W|33.38062|-108.4308886|||||2286|7500|Loco Mountain|11/13/1980|
902998|Agua de los Juanes|Reservoir|NM|35|Guadalupe|019|350832N|1050936W|35.1422742|-105.1600022|||||1670|5479|Anton Chico|11/13/1980|
902999|Agua Bendita|Reservoir|NM|35|San Miguel|047|352329N|1053754W|35.3914308|-105.6316816|||||2237|7339|Rowe|11/13/1980|
903000|Agua Bendita Tank|Reservoir|NM|35|San Miguel|047|351918N|1053727W|35.3217106|-105.6241812|||||2150|7054|Laguna Ortiz|11/13/1980|
903001|Agua Caliente|Spring|NM|35|Rio Arriba|039|360958N|1062121W|36.1659964|-106.3559088|||||2104|6903|Abiquiu|11/13/1980|04/19/2011
